time,junctionId,approachId,travelTimeSec,freeFlowTravelTimeSec,delaySec,usualDelaySec,stops,queueLengthMeters,volumePerHour,isClosed,stopsHistogram
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-1187825648,23,17,6,1,0.0,0.0,38,false,"0,1"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-121630253,17,12,5,8,0.03,158.69,2620,false,"0,107;1,3"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-907774907,54,40,14,9,1.13,252.6,370,false,"0,4;1,6;3,1;2,4"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,1538642990,32,30,2,1,0.8,152.55,122,false,"0,3;1,1;3,1"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-1602284578,23,24,0,1,0.0,0.0,405,false,"0,14"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,351295367,31,32,0,1,0.0,0.0,405,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-2123692267,53,58,0,0,0.0,0.27,0,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-126050620,85,84,1,11,0.0,0.0,14,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-169819262,44,44,0,0,0.0,0.0,0,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,854840755,16,12,4,6,0.02,360.44,2582,false,"0,97;1,2"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-905435322,82,86,0,12,0.0,0.0,0,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-724941245,34,27,7,26,0.0,0.0,0,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-1376818555,19,16,3,2,0.0,0.0,30,false,"0,2"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,1708293353,22,16,6,4,0.0,40.0,344,false,"0,11"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,1397009346,34,34,0,2,0.0,0.0,1773,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,-2019703491,31,30,1,2,0.0,0.0,1773,false,
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,984027626,12,12,0,3,0.0,0.0,1776,false,"0,64"
2025-04-17T03:54:01.750Z,6800743b11220d5a035da621,885468416,42,41,1,2,0.0,0.0,1773,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-1042895084,18,18,0,0,0.0,0.0,622,false,"0,19"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,1877147528,41,43,0,0,0.0,110.3,2,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,60241608,31,27,4,8,0.0,0.01,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-255119202,33,32,1,3,0.0,0.0,42,false,"0,2"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-1071645679,32,34,0,0,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,1537688405,56,58,0,0,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,880992861,36,36,0,9,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,145270064,23,15,8,7,0.07,196.04,1639,false,"0,52;1,4"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-1597492084,41,41,0,29,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,1274388454,83,91,0,0,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-1187825648,20,17,3,1,0.0,0.0,60,false,"0,2"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-121630253,17,12,5,9,0.0,100.31,2752,false,"0,106"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-907774907,58,40,18,9,1.25,252.6,440,false,"0,3;1,7;3,1;2,5"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,1538642990,32,30,2,1,0.8,154.39,85,false,"0,3;1,1;3,1"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-1602284578,24,24,0,1,0.07,18.23,422,false,"0,13;1,1"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,351295367,31,32,0,1,0.0,0.0,422,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-2123692267,53,58,0,0,0.0,0.11,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-126050620,85,84,1,11,0.0,0.0,28,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-169819262,44,44,0,0,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,854840755,17,12,5,6,0.01,264.16,2581,false,"0,95;1,1"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-905435322,82,86,0,12,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-724941245,34,27,7,27,0.0,0.0,0,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-1376818555,19,16,3,2,0.0,0.0,12,false,"0,2"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,1708293353,22,16,6,5,0.0,25.28,340,false,"0,13"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,1397009346,34,34,0,2,0.0,0.0,1781,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,-2019703491,30,30,0,2,0.0,0.0,1781,false,
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,984027626,12,12,0,3,0.0,0.0,1801,false,"0,58"
2025-04-17T03:55:01.866Z,6800743b11220d5a035da621,885468416,41,41,0,2,0.0,0.0,1781,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-1042895084,19,18,1,0,0.0,0.0,625,false,"0,19"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,1877147528,41,43,0,0,0.0,110.3,1,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,60241608,31,27,4,8,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-255119202,33,32,1,3,0.0,0.0,62,false,"0,2"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-1071645679,32,34,0,0,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,1537688405,56,58,0,0,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,880992861,36,36,0,9,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,145270064,22,15,7,7,0.07,196.08,1564,false,"0,54;1,4"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-1597492084,41,41,0,30,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,1274388454,83,91,0,0,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-1187825648,28,17,11,1,0.0,0.0,69,false,"0,2"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-121630253,24,12,12,9,0.0,40.08,2820,false,"0,108"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-907774907,59,40,19,9,1.38,139.77,495,false,"0,3;1,6;3,2;2,5"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,1538642990,32,30,2,1,1.0,155.12,79,false,"0,2;1,1;3,1"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-1602284578,24,24,0,1,0.07,37.03,424,false,"0,13;1,1"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,351295367,31,32,0,1,0.0,0.0,424,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-2123692267,53,58,0,0,0.0,0.04,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-126050620,85,84,1,11,0.0,0.0,20,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-169819262,44,44,0,0,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,854840755,17,12,5,6,0.01,321.97,2689,false,"0,96;1,1"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-905435322,82,86,0,12,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-724941245,34,27,7,27,0.0,0.0,0,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-1376818555,19,16,3,2,0.0,0.0,5,false,"0,1"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,1708293353,22,16,6,5,0.0,10.1,321,false,"0,12"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,1397009346,34,34,0,2,0.0,0.0,1750,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,-2019703491,30,30,0,2,0.0,0.0,1750,false,
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,984027626,12,12,0,4,0.0,0.0,1749,false,"0,61"
2025-04-17T03:56:01.864Z,6800743b11220d5a035da621,885468416,41,41,0,2,0.0,0.0,1750,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-1042895084,19,18,1,0,0.0,0.0,505,false,"0,20"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,1877147528,41,43,0,0,0.0,69.72,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,60241608,31,27,4,8,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-255119202,33,32,1,3,0.0,0.0,70,false,"0,2"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-1071645679,32,34,0,0,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,1537688405,56,58,0,0,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,880992861,36,36,0,9,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,145270064,21,15,6,7,0.07,196.09,1514,false,"0,54;1,4"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-1597492084,41,41,0,30,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,1274388454,83,91,0,0,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-1187825648,18,17,1,1,0.0,0.0,73,false,"0,2"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-121630253,17,12,5,9,0.0,16.02,2847,false,"0,111"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-907774907,61,40,21,9,1.5,207.52,512,false,"0,3;1,7;3,2;2,5;4,1"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,1538642990,30,30,0,1,1.0,155.41,63,false,"0,2;1,1;3,1"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-1602284578,25,24,1,1,0.07,44.55,399,false,"0,14;1,1"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,351295367,31,32,0,1,0.0,0.0,416,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-2123692267,53,58,0,0,0.0,0.02,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-126050620,85,84,1,10,0.0,0.0,8,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-169819262,44,44,0,0,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,854840755,17,12,5,6,0.01,349.87,2624,false,"0,95;1,1"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-905435322,82,86,0,12,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-724941245,34,27,7,27,0.0,0.0,0,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-1376818555,19,16,3,3,0.0,0.0,2,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,1708293353,22,16,6,5,0.0,4.04,308,false,"0,11"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,1397009346,34,34,0,2,0.0,0.0,1727,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,-2019703491,30,30,0,3,0.0,0.0,1727,false,
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,984027626,12,12,0,4,0.0,0.0,1713,false,"0,68"
2025-04-17T03:57:02.102Z,6800743b11220d5a035da621,885468416,41,41,0,2,0.0,0.0,1727,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-1042895084,19,18,1,0,0.0,0.0,476,false,"0,20"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,1877147528,41,43,0,0,0.0,27.86,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,60241608,31,27,4,8,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-255119202,43,32,11,3,0.0,0.0,73,false,"0,3"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-1071645679,32,34,0,0,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,1537688405,56,58,0,0,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,880992861,36,36,0,9,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,145270064,20,15,5,7,0.08,127.27,1593,false,"0,57;1,5"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-1597492084,41,41,0,30,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,1274388454,83,91,0,0,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-1187825648,19,17,2,1,0.0,0.0,74,false,"0,2"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-121630253,17,12,5,9,0.01,101.68,2980,false,"0,117;1,1"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-907774907,61,40,21,9,1.47,234.59,564,false,"0,3;1,8;3,2;2,5;4,1"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,1538642990,30,30,0,1,1.5,155.53,47,false,"0,1;3,1"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-1602284578,25,24,1,1,0.07,47.55,370,false,"0,13;1,1"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,351295367,31,32,0,1,0.0,0.0,377,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-2123692267,53,58,0,0,0.0,0.01,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-126050620,85,84,1,10,0.0,0.0,3,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-169819262,44,44,0,0,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,854840755,16,12,4,6,0.01,361.02,2562,false,"0,97;1,1"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-905435322,81,86,0,12,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-724941245,34,27,7,27,0.0,0.0,0,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-1376818555,16,16,0,3,0.0,0.0,1,false,"0,1"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,1708293353,22,16,6,5,0.0,1.61,302,false,"0,12"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,1397009346,34,34,0,2,0.0,0.0,1661,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,-2019703491,30,30,0,3,0.0,0.0,1661,false,
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,984027626,12,12,0,4,0.0,0.0,1646,false,"0,69"
2025-04-17T03:58:00.640Z,6800743b11220d5a035da621,885468416,41,41,0,2,0.0,0.0,1661,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-1042895084,17,18,0,0,0.0,0.0,469,false,"0,19"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,1877147528,40,43,0,0,0.0,11.13,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,60241608,31,27,4,8,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-255119202,43,32,11,3,0.0,0.0,88,false,"0,3"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-1071645679,32,34,0,0,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,1537688405,56,58,0,0,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,880992861,36,36,0,9,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,145270064,19,15,4,7,0.09,56.27,1571,false,"0,52;1,5"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-1597492084,41,41,0,30,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,1274388454,83,91,0,0,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-1187825648,19,17,2,1,0.0,0.0,75,false,"0,2"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-121630253,18,12,6,9,0.02,83.42,3231,false,"0,112;1,2"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-907774907,60,40,20,10,1.4,245.4,549,false,"0,4;1,8;3,2;2,5;4,1"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,1538642990,30,30,0,2,1.5,155.58,41,false,"0,1;3,1"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-1602284578,26,24,2,1,0.07,48.75,328,false,"0,13;1,1"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,351295367,31,32,0,1,0.0,0.0,317,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-2123692267,53,58,0,0,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-126050620,85,84,1,10,0.0,0.0,1,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-169819262,44,44,0,0,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,854840755,17,12,5,6,0.0,431.22,2618,false,"0,99"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-905435322,81,86,0,12,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-724941245,34,27,7,27,0.0,0.0,0,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-1376818555,16,16,0,3,0.0,0.0,0,false,"0,1"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,1708293353,22,16,6,5,0.0,0.64,300,false,"0,10"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,1397009346,34,34,0,2,0.0,0.0,1743,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,-2019703491,30,30,0,3,0.0,0.0,1743,false,
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,984027626,11,12,0,4,0.0,0.0,1728,false,"0,74"
2025-04-17T03:59:02.332Z,6800743b11220d5a035da621,885468416,41,41,0,3,0.0,0.0,1743,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-1042895084,17,18,0,0,0.0,0.0,425,false,"0,17"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,1877147528,40,43,0,0,0.0,4.45,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,60241608,31,27,4,8,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-255119202,43,32,11,4,0.0,0.0,89,false,"0,3"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-1071645679,32,34,0,0,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,1537688405,56,58,0,0,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,880992861,36,36,0,9,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,145270064,25,15,10,7,0.08,27.9,1634,false,"0,54;1,5"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-1597492084,41,41,0,30,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,1274388454,83,91,0,0,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-1187825648,20,17,3,1,0.0,0.0,38,false,"0,2"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-121630253,34,12,22,10,0.03,42.94,3410,false,"0,111;1,4"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-907774907,54,40,14,10,1.4,249.72,534,false,"0,4;1,8;3,2;2,5;4,1"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,1538642990,30,30,0,2,3.0,155.6,39,false,"3,1"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-1602284578,24,24,0,1,0.08,49.23,265,false,"0,12;1,1"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,351295367,30,32,0,1,0.0,0.0,261,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-2123692267,53,58,0,0,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-126050620,85,84,1,10,0.0,0.0,1,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-169819262,44,44,0,0,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,854840755,18,12,6,6,0.0,459.27,2519,false,"0,94"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-905435322,83,86,0,12,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-724941245,34,27,7,27,0.0,0.0,0,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-1376818555,17,16,1,3,0.0,0.0,22,false,"0,1"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,1708293353,22,16,6,5,0.0,0.26,255,false,"0,9"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,1397009346,34,34,0,3,0.0,0.0,1752,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,-2019703491,30,30,0,3,0.0,0.0,1752,false,
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,984027626,11,12,0,4,0.0,0.0,1763,false,"0,72"
2025-04-17T04:00:02.107Z,6800743b11220d5a035da621,885468416,41,41,0,3,0.0,0.0,1752,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-1042895084,17,18,0,0,0.0,0.0,453,false,"0,18"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,1877147528,40,43,0,0,0.0,1.78,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,60241608,31,27,4,8,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-255119202,43,32,11,4,0.0,0.0,80,false,"0,3"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-1071645679,32,34,0,0,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,1537688405,56,58,0,0,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,880992861,36,36,0,9,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,145270064,26,15,11,8,0.1,16.56,1670,false,"0,55;1,6"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-1597492084,41,41,0,30,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,1274388454,83,91,0,0,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-1187825648,19,17,2,1,0.0,0.0,15,false,"0,2"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-121630253,18,12,6,10,0.06,26.76,3286,false,"0,116;1,8"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-907774907,59,40,19,10,1.45,251.45,527,false,"0,4;1,7;3,2;2,6;4,1"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,1538642990,21,30,0,2,1.5,155.61,52,false,"0,1;3,1"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-1602284578,25,24,1,1,0.09,49.42,255,false,"0,10;1,1"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,351295367,31,32,0,1,0.0,0.0,253,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-2123692267,53,58,0,0,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-126050620,85,84,1,10,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-169819262,44,44,0,0,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,854840755,17,12,5,6,0.0,470.48,2560,false,"0,101"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-905435322,83,86,0,12,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-724941245,34,27,7,27,0.0,0.0,0,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-1376818555,17,16,1,3,0.0,0.0,31,false,"0,1"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,1708293353,22,16,6,5,0.0,0.1,236,false,"0,8"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,1397009346,34,34,0,3,0.0,0.0,1882,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,-2019703491,30,30,0,3,0.0,0.0,1882,false,
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,984027626,11,12,0,5,0.0,0.0,1869,false,"0,71"
2025-04-17T04:01:03.153Z,6800743b11220d5a035da621,885468416,41,41,0,3,0.0,0.0,1882,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,-1042895084,17,18,0,0,0.0,0.0,445,false,"0,19"
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,1877147528,40,43,0,0,0.0,0.71,0,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,60241608,31,27,4,8,0.0,0.0,0,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,-255119202,43,32,11,4,0.0,0.0,77,false,"0,3"
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,-1071645679,32,34,0,0,0.0,0.0,0,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,1537688405,56,58,0,0,0.0,0.0,0,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,880992861,36,36,0,9,0.0,0.0,0,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,145270064,22,15,7,8,0.1,12.03,1610,false,"0,53;1,6"
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,-1597492084,41,41,0,30,0.0,0.0,0,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,1274388454,83,91,0,0,0.0,0.0,0,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,-1730567285,71,80,0,0,0.0,0.0,0,false,
2025-04-17T04:02:01.971Z,6800743b11220d5a035da621,-1187825648,19,17,2,1,0.0,0.0,6,false,"0,2"
